Training Time: 11:04 minutes
form mood RANDOM RANDOM
form pen RANDOM RANDOM
form pitch RANDOM RANDOM
heat freeze ANT ANT
heat chill ANT ANT
heat energy HYPER HYPER
heat attic RANDOM RANDOM
heat complex RANDOM RANDOM
heat far RANDOM RANDOM
heat juice RANDOM RANDOM
heat pipe RANDOM RANDOM
heat satisfaction RANDOM RANDOM
heat see RANDOM RANDOM
hear speak ANT ANT
hear band RANDOM RANDOM
hear bold RANDOM RANDOM
hear cavity RANDOM RANDOM
hear cultivate RANDOM RANDOM
hear donkey RANDOM RANDOM
hear entertainment RANDOM RANDOM
hear eye RANDOM ANT
hear gas RANDOM RANDOM
hear gentleman RANDOM RANDOM
ear corn PART_OF PART_OF
ear face PART_OF PART_OF
ear head PART_OF PART_OF
ear human PART_OF PART_OF
ear album RANDOM RANDOM
ear candy RANDOM RANDOM
ear expand RANDOM RANDOM
ear lose RANDOM RANDOM
ear mortal RANDOM RANDOM
ear music RANDOM PART_OF
dull intelligent ANT RANDOM
dull sharp ANT ANT
dull deceive RANDOM RANDOM
dull expand RANDOM RANDOM
dull flex RANDOM RANDOM
dull pattern RANDOM RANDOM
dull rain RANDOM RANDOM
dull score RANDOM RANDOM
dull sheep RANDOM RANDOM
dull sit RANDOM RANDOM
he girl ANT ANT
he she ANT ANT
he woman ANT ANT
he bedroom RANDOM RANDOM
he box RANDOM RANDOM
he count RANDOM RANDOM
he document RANDOM RANDOM
he fluid RANDOM RANDOM
he injure RANDOM RANDOM
he serve RANDOM RANDOM
pull push ANT ANT
pull move HYPER ANT
pull remove HYPER ANT
pull bind RANDOM ANT
pull communication RANDOM RANDOM
pull displease RANDOM RANDOM
pull film RANDOM RANDOM
pull police RANDOM RANDOM
pull sex RANDOM RANDOM
pull sky RANDOM RANDOM
rush calm ANT ANT
rush relax ANT ANT
rush slow ANT ANT
rush big RANDOM RANDOM
rush contaminate RANDOM RANDOM
rush country RANDOM RANDOM
rush history RANDOM RANDOM
rush kid RANDOM RANDOM
rush report RANDOM RANDOM
rush season RANDOM RANDOM
wife family PART_OF PART_OF
wife spouse SYN SYN
wife ax RANDOM RANDOM
wife pure RANDOM RANDOM
wife drug RANDOM RANDOM
wife enlightenment RANDOM RANDOM
wife furniture RANDOM RANDOM
wife heat RANDOM RANDOM
wife jail RANDOM RANDOM
wife monitor RANDOM RANDOM
smooth bumpy ANT ANT
smooth even SYN ANT
smooth assemble RANDOM RANDOM
smooth catch RANDOM RANDOM
smooth clergyman RANDOM RANDOM
smooth construction RANDOM RANDOM
smooth container RANDOM RANDOM
smooth individual RANDOM RANDOM
smooth law RANDOM RANDOM
smooth personal RANDOM RANDOM
up direction HYPER RANDOM
up increase HYPER SYN
up boot RANDOM RANDOM
up box RANDOM RANDOM
up face RANDOM RANDOM
up hem RANDOM RANDOM
up movement RANDOM RANDOM
up orange RANDOM RANDOM
up team RANDOM RANDOM
up school RANDOM RANDOM
sadness emotion HYPER HYPER
sadness unhappiness HYPER ANT
sadness car RANDOM RANDOM
sadness egg RANDOM RANDOM
sadness full RANDOM RANDOM
sadness leg RANDOM RANDOM
sadness less RANDOM RANDOM
sadness tail RANDOM RANDOM
sadness taste RANDOM RANDOM
problem solution ANT ANT
problem question HYPER HYPER
problem apartment RANDOM RANDOM
problem landscape RANDOM RANDOM
problem lover RANDOM RANDOM
problem passageway RANDOM RANDOM
problem port RANDOM RANDOM
problem practice RANDOM RANDOM
problem theory RANDOM RANDOM
problem value RANDOM RANDOM
piece all ANT ANT
piece whole ANT ANT
piece part HYPER SYN
piece birth RANDOM RANDOM
piece dirty RANDOM RANDOM
piece fortune RANDOM RANDOM
piece future RANDOM RANDOM
piece hero RANDOM RANDOM
piece melt RANDOM RANDOM
piece reproduction RANDOM RANDOM
toilet room HYPER HYPER
toilet bathroom PART_OF SYN
toilet pot SYN RANDOM
toilet escape RANDOM RANDOM
toilet chill RANDOM RANDOM
toilet group RANDOM RANDOM
toilet happy RANDOM RANDOM
toilet hate RANDOM RANDOM
toilet ignite RANDOM RANDOM
toilet leaf RANDOM RANDOM
cover show ANT RANDOM
cover hide HYPER SYN
cover book PART_OF PART_OF
cover band RANDOM RANDOM
cover basket RANDOM RANDOM
cover bias RANDOM RANDOM
cover bounce RANDOM RANDOM
cover energetic RANDOM RANDOM
cover feel RANDOM RANDOM
cover link RANDOM RANDOM
deep shallow ANT ANT
deep small ANT ANT
deep agreement RANDOM RANDOM
deep basement RANDOM SYN
deep busy RANDOM RANDOM
deep elate RANDOM RANDOM
deep end RANDOM RANDOM
deep poison RANDOM RANDOM
deep punishment RANDOM RANDOM
deep puppy RANDOM RANDOM
dog bitch ANT ANT
dog animal HYPER HYPER
dog mammal HYPER HYPER
dog pet HYPER HYPER
dog count RANDOM RANDOM
dog film RANDOM RANDOM
dog flesh RANDOM RANDOM
dog garden RANDOM RANDOM
dog grip RANDOM RANDOM
dog personal RANDOM RANDOM
exist die ANT RANDOM
exist be SYN ANT
exist clean RANDOM RANDOM
exist fashion RANDOM RANDOM
exist free RANDOM RANDOM
exist leave RANDOM ANT
exist mean RANDOM RANDOM
exist reduce RANDOM RANDOM
exist rough RANDOM RANDOM
exist sink RANDOM RANDOM
girlfriend lover SYN ANT
girlfriend woman HYPER HYPER
girlfriend female SYN HYPER
girlfriend fail RANDOM RANDOM
girlfriend fish RANDOM RANDOM
girlfriend history RANDOM RANDOM
girlfriend humble RANDOM RANDOM
girlfriend life RANDOM RANDOM
girlfriend smoke RANDOM RANDOM
girlfriend universe RANDOM RANDOM
curl wave PART_OF RANDOM
curl curve SYN SYN
curl basket RANDOM RANDOM
curl cat RANDOM RANDOM
curl fix RANDOM RANDOM
curl hallway RANDOM RANDOM
curl hollow RANDOM RANDOM
curl miss RANDOM RANDOM
curl narrow RANDOM RANDOM
curl religion RANDOM RANDOM
education civilization PART_OF RANDOM
education teach SYN RANDOM
education competition RANDOM RANDOM
education gun RANDOM RANDOM
education healthy RANDOM RANDOM
education hour RANDOM RANDOM
education rubber RANDOM RANDOM
education separate RANDOM RANDOM
education sight RANDOM RANDOM
education sleep RANDOM RANDOM
pit cavity HYPER SYN
pit hole HYPER SYN
pit trap HYPER RANDOM
pit build RANDOM RANDOM
pit fact RANDOM RANDOM
pit gang RANDOM RANDOM
pit right RANDOM RANDOM
pit stand RANDOM RANDOM
pit stupid RANDOM RANDOM
pit tree RANDOM RANDOM
floor sky ANT ANT
floor surface HYPER ANT
floor hallway PART_OF PART_OF
floor room PART_OF HYPER
floor blade RANDOM RANDOM
floor breathe RANDOM RANDOM
floor direction RANDOM RANDOM
floor growth RANDOM RANDOM
floor letter RANDOM RANDOM
floor pierce RANDOM RANDOM
sick healthy ANT ANT
sick well ANT ANT
sick bike RANDOM RANDOM
sick muscle RANDOM RANDOM
sick sky RANDOM RANDOM
sick land RANDOM RANDOM
sick marriage RANDOM RANDOM
sick performance RANDOM RANDOM
sick pitch RANDOM RANDOM
sick antique RANDOM RANDOM
department division HYPER SYN
department place HYPER HYPER
department university PART_OF PART_OF
department conclusion RANDOM RANDOM
department depress RANDOM RANDOM
department family RANDOM RANDOM
department freedom RANDOM RANDOM
department jar RANDOM RANDOM
department mug RANDOM RANDOM
department short RANDOM RANDOM
tie connect HYPER HYPER
tie equal HYPER RANDOM
tie fashion HYPER HYPER
tie down RANDOM RANDOM
tie commerce RANDOM RANDOM
tie deal RANDOM RANDOM
tie happiness RANDOM RANDOM
tie hold RANDOM SYN
tie injure RANDOM RANDOM
tie large RANDOM RANDOM
puppy animal HYPER HYPER
puppy dog HYPER HYPER
puppy adult RANDOM ANT
puppy band RANDOM RANDOM
puppy day RANDOM RANDOM
puppy moon RANDOM RANDOM
puppy ordinary RANDOM RANDOM
puppy safe RANDOM RANDOM
puppy taste RANDOM RANDOM
puppy tv RANDOM RANDOM
roll bounce ANT SYN
roll turn HYPER SYN
roll bring RANDOM RANDOM
roll cattle RANDOM RANDOM
roll chain RANDOM RANDOM
roll fan RANDOM RANDOM
roll homosexual RANDOM RANDOM
roll kitchen RANDOM RANDOM
roll neutron RANDOM RANDOM
roll question RANDOM RANDOM
picture movie ANT HYPER
picture book PART_OF HYPER
picture apartment RANDOM RANDOM
picture battle RANDOM RANDOM
picture dry RANDOM RANDOM
picture enrage RANDOM RANDOM
picture fill RANDOM RANDOM
picture ingredient RANDOM RANDOM
picture light RANDOM RANDOM
picture live RANDOM RANDOM
draw pull SYN ANT
draw atmosphere RANDOM RANDOM
draw baby RANDOM RANDOM
draw bird RANDOM RANDOM
draw bridge RANDOM RANDOM
draw chest RANDOM PART_OF
draw fear RANDOM RANDOM
draw grip RANDOM RANDOM
draw industry RANDOM RANDOM
draw train RANDOM RANDOM
star constellation PART_OF PART_OF
star galaxy PART_OF PART_OF
star clergyman RANDOM RANDOM
star crystal RANDOM RANDOM
star gown RANDOM RANDOM
star have RANDOM RANDOM
star line RANDOM RANDOM
star recreation RANDOM RANDOM
star strip RANDOM RANDOM
star violent RANDOM RANDOM
football ball HYPER HYPER
football game HYPER HYPER
football sport HYPER HYPER
football bias RANDOM RANDOM
football communism RANDOM RANDOM
football constellation RANDOM RANDOM
football fabric RANDOM RANDOM
football friend RANDOM RANDOM
football function RANDOM RANDOM
football record RANDOM RANDOM
desert ocean ANT ANT
desert earth PART_OF PART_OF
desert brain RANDOM RANDOM
desert darkness RANDOM RANDOM
desert industry RANDOM RANDOM
desert landscape RANDOM PART_OF
desert link RANDOM RANDOM
desert positive RANDOM RANDOM
desert push RANDOM RANDOM
desert spouse RANDOM RANDOM
ghost spirit HYPER ANT
ghost cap RANDOM RANDOM
ghost develop RANDOM RANDOM
ghost health RANDOM RANDOM
ghost industry RANDOM RANDOM
ghost material RANDOM RANDOM
ghost motorcycle RANDOM RANDOM
ghost music RANDOM RANDOM
ghost tissue RANDOM RANDOM
potato plant HYPER HYPER
potato fall RANDOM RANDOM
potato fashion RANDOM RANDOM
potato grip RANDOM RANDOM
potato mortal RANDOM RANDOM
potato newspaper RANDOM RANDOM
potato separation RANDOM RANDOM
curve line HYPER SYN
curve coach RANDOM RANDOM
curve corn RANDOM RANDOM
curve deceive RANDOM RANDOM
curve engage RANDOM RANDOM
curve extinguish RANDOM RANDOM
curve fashion RANDOM RANDOM
curve statue RANDOM RANDOM
curve steal RANDOM RANDOM
curve transport RANDOM RANDOM
warm freeze ANT ANT
warm heat SYN HYPER
warm home RANDOM PART_OF
warm humanity RANDOM RANDOM
warm hear RANDOM RANDOM
warm justice RANDOM RANDOM
warm hem RANDOM RANDOM
warm mountain RANDOM RANDOM
warm mug RANDOM RANDOM
warm straight RANDOM RANDOM
pupil eye PART_OF PART_OF
pupil teacher ANT ANT
pupil class PART_OF SYN
pupil student SYN SYN
pupil job RANDOM RANDOM
pupil juice RANDOM RANDOM
pupil little RANDOM RANDOM
pupil marry RANDOM RANDOM
pupil pain RANDOM RANDOM
pupil retire RANDOM RANDOM
fasten lace SYN HYPER
fasten tie SYN SYN
fasten bill RANDOM RANDOM
fasten chicken RANDOM RANDOM
fasten dictionary RANDOM RANDOM
fasten fact RANDOM RANDOM
fasten fog RANDOM RANDOM
fasten phrase RANDOM RANDOM
fasten sword RANDOM RANDOM
fasten vacuum RANDOM RANDOM
rinse wash PART_OF ANT
rinse angel RANDOM RANDOM
rinse calculate RANDOM RANDOM
rinse cave RANDOM RANDOM
rinse clergyman RANDOM RANDOM
rinse middle RANDOM RANDOM
rinse nice RANDOM RANDOM
rinse plain RANDOM RANDOM
rinse spirit RANDOM RANDOM
